student_id,session_number,score,archetype
94,1,65.8,volatile
94,2,60.2,volatile
94,3,67.8,volatile
94,4,49.2,volatile
94,5,52.8,volatile
94,6,62.7,volatile
94,7,54.8,volatile
94,8,46.2,volatile
94,9,46.4,volatile
94,10,37.5,volatile
94,11,57.1,volatile
95,1,60.5,improving
95,2,57.3,improving
95,3,57.9,improving
95,4,66.2,improving
95,5,72.8,improving
95,6,62.1,improving
95,7,71.8,improving
95,8,69.7,improving
95,9,80.0,improving
95,10,75.1,improving
95,11,71.0,improving
95,12,74.6,improving
95,13,91.8,improving
95,14,70.0,improving
95,15,87.2,improving
96,1,47.8,plateau
96,2,52.5,plateau
96,3,52.0,plateau
96,4,66.1,plateau
96,5,49.0,plateau
96,6,57.6,plateau
96,7,56.8,plateau
96,8,52.9,plateau
96,9,61.0,plateau
96,10,55.6,plateau
96,11,51.8,plateau
96,12,61.0,plateau
96,13,57.5,plateau
96,14,54.0,plateau
96,15,65.2,plateau
96,16,59.9,plateau
97,1,57.9,improving
97,2,58.8,improving
97,3,57.5,improving
97,4,57.8,improving
97,5,61.7,improving
97,6,63.7,improving
97,7,56.3,improving
97,8,67.6,improving
97,9,73.0,improving
97,10,80.4,improving
97,11,76.6,improving
97,12,74.2,improving
97,13,65.2,improving
97,14,75.0,improving
97,15,78.5,improving
97,16,78.4,improving
97,17,75.3,improving
98,1,44.5,volatile
98,2,46.2,volatile
98,3,34.9,volatile
98,4,25.6,volatile
98,5,50.8,volatile
98,6,33.7,volatile
98,7,45.6,volatile
98,8,53.8,volatile
98,9,46.5,volatile
98,10,43.5,volatile
99,1,59.6,volatile
99,2,61.8,volatile
99,3,77.9,volatile
99,4,46.8,volatile
99,5,38.9,volatile
99,6,56.9,volatile
99,7,46.0,volatile
99,8,46.7,volatile
99,9,42.0,volatile
99,10,59.6,volatile
99,11,55.5,volatile
99,12,71.4,volatile
99,13,66.3,volatile
99,14,64.6,volatile
99,15,68.1,volatile
99,16,46.2,volatile
99,17,71.5,volatile
100,1,56.2,declining
100,2,52.1,declining
100,3,62.9,declining
100,4,50.4,declining
100,5,46.1,declining
100,6,47.5,declining
100,7,51.6,declining
100,8,50.3,declining
100,9,46.6,declining
100,10,43.7,declining
100,11,45.2,declining
100,12,36.0,declining
100,13,45.4,declining
100,14,41.0,declining
100,15,39.9,declining
100,16,44.0,declining
100,17,35.4,declining
100,18,30.0,declining
101,1,48.2,plateau
101,2,53.5,plateau
101,3,54.4,plateau
101,4,54.6,plateau
101,5,61.2,plateau
101,6,63.8,plateau
101,7,61.0,plateau
101,8,59.3,plateau
101,9,58.9,plateau
101,10,71.3,plateau
101,11,71.8,plateau
101,12,63.1,plateau
101,13,55.8,plateau
101,14,60.4,plateau
101,15,64.3,plateau
101,16,64.0,plateau
101,17,66.4,plateau
102,1,63.5,improving
102,2,66.4,improving
102,3,75.6,improving
102,4,77.1,improving
102,5,77.8,improving
102,6,84.3,improving
102,7,74.3,improving
102,8,78.2,improving
102,9,85.3,improving
102,10,96.9,improving
102,11,83.1,improving
102,12,88.2,improving
102,13,97.8,improving
102,14,87.2,improving
102,15,75.9,improving
103,1,67.5,improving
103,2,72.4,improving
103,3,76.4,improving
103,4,80.8,improving
103,5,80.1,improving
103,6,81.0,improving
103,7,82.5,improving
103,8,81.8,improving
103,9,75.1,improving
103,10,86.8,improving
103,11,88.8,improving
103,12,92.8,improving
103,13,81.1,improving
103,14,84.0,improving
103,15,97.4,improving
104,1,66.9,volatile
104,2,69.0,volatile
104,3,57.5,volatile
104,4,56.3,volatile
104,5,65.7,volatile
104,6,51.1,volatile
104,7,57.5,volatile
104,8,55.9,volatile
104,9,68.4,volatile
104,10,57.7,volatile
104,11,53.1,volatile
105,1,73.6,improving
105,2,60.3,improving
105,3,79.3,improving
105,4,72.9,improving
105,5,79.1,improving
105,6,78.8,improving
105,7,84.3,improving
105,8,85.4,improving
105,9,90.6,improving
106,1,48.5,improving
106,2,43.4,improving
106,3,55.6,improving
106,4,54.2,improving
106,5,53.9,improving
106,6,58.8,improving
106,7,56.5,improving
106,8,64.8,improving
106,9,74.4,improving
106,10,63.0,improving
107,1,51.9,plateau
107,2,49.7,plateau
107,3,52.2,plateau
107,4,54.8,plateau
107,5,55.0,plateau
107,6,55.0,plateau
107,7,64.6,plateau
107,8,63.5,plateau
107,9,63.3,plateau
107,10,65.1,plateau
107,11,70.4,plateau
107,12,55.6,plateau
107,13,66.6,plateau
107,14,57.3,plateau
108,1,65.0,volatile
108,2,74.8,volatile
108,3,72.0,volatile
108,4,60.5,volatile
108,5,51.5,volatile
108,6,73.4,volatile
108,7,56.7,volatile
108,8,67.3,volatile
108,9,68.9,volatile
108,10,84.4,volatile
108,11,47.8,volatile
108,12,61.2,volatile
108,13,72.6,volatile
108,14,79.3,volatile
109,1,61.7,plateau
109,2,63.4,plateau
109,3,62.5,plateau
109,4,65.1,plateau
109,5,65.6,plateau
109,6,64.1,plateau
109,7,65.1,plateau
109,8,68.2,plateau
109,9,72.6,plateau
109,10,62.5,plateau
109,11,67.7,plateau
110,1,66.4,plateau
110,2,68.2,plateau
110,3,72.6,plateau
110,4,74.5,plateau
110,5,75.4,plateau
110,6,76.6,plateau
110,7,74.9,plateau
110,8,78.3,plateau
110,9,80.1,plateau
110,10,74.2,plateau
110,11,66.4,plateau
110,12,79.3,plateau
110,13,69.8,plateau
110,14,71.6,plateau
110,15,80.9,plateau
111,1,62.1,volatile
111,2,69.3,volatile
111,3,53.7,volatile
111,4,51.7,volatile
111,5,80.9,volatile
111,6,77.6,volatile
111,7,72.2,volatile
111,8,84.2,volatile
111,9,54.2,volatile
111,10,82.6,volatile
111,11,65.4,volatile
111,12,60.5,volatile
111,13,78.9,volatile
111,14,61.2,volatile
111,15,59.2,volatile
111,16,65.5,volatile
111,17,74.1,volatile
112,1,45.0,plateau
112,2,46.2,plateau
112,3,48.1,plateau
112,4,45.9,plateau
112,5,44.3,plateau
112,6,43.9,plateau
112,7,53.8,plateau
112,8,59.7,plateau
112,9,60.7,plateau
112,10,48.9,plateau
112,11,51.0,plateau
113,1,69.6,volatile
113,2,68.4,volatile
113,3,53.1,volatile
113,4,59.2,volatile
113,5,50.1,volatile
113,6,48.0,volatile
113,7,54.0,volatile
113,8,59.1,volatile
113,9,58.8,volatile
113,10,62.2,volatile
113,11,52.0,volatile
113,12,67.2,volatile
113,13,72.0,volatile
113,14,54.9,volatile
114,1,49.6,plateau
114,2,43.9,plateau
114,3,53.0,plateau
114,4,45.8,plateau
114,5,52.0,plateau
114,6,50.1,plateau
114,7,51.0,plateau
114,8,52.2,plateau
114,9,58.1,plateau
114,10,55.3,plateau
114,11,55.0,plateau
114,12,61.9,plateau
114,13,60.2,plateau
114,14,52.3,plateau
115,1,46.1,improving
115,2,50.0,improving
115,3,47.4,improving
115,4,55.1,improving
115,5,61.4,improving
115,6,61.0,improving
115,7,63.3,improving
115,8,53.1,improving
115,9,54.2,improving
115,10,61.3,improving
115,11,68.1,improving
115,12,54.2,improving
115,13,66.8,improving
116,1,70.2,improving
116,2,72.9,improving
116,3,65.6,improving
116,4,68.0,improving
116,5,74.9,improving
116,6,77.6,improving
116,7,75.8,improving
116,8,84.6,improving
116,9,86.0,improving
116,10,83.9,improving
116,11,83.5,improving
117,1,49.7,improving
117,2,49.0,improving
117,3,61.0,improving
117,4,59.3,improving
117,5,55.5,improving
117,6,57.8,improving
117,7,61.0,improving
117,8,60.6,improving
118,1,32.7,improving
118,2,41.1,improving
118,3,47.7,improving
118,4,52.4,improving
118,5,51.3,improving
118,6,54.9,improving
118,7,46.0,improving
118,8,56.1,improving
118,9,56.7,improving
118,10,53.1,improving
118,11,53.4,improving
118,12,59.8,improving
118,13,77.9,improving
118,14,76.7,improving
119,1,72.2,volatile
119,2,71.5,volatile
119,3,83.6,volatile
119,4,61.3,volatile
119,5,77.1,volatile
119,6,50.8,volatile
119,7,83.6,volatile
119,8,54.7,volatile
119,9,75.2,volatile
120,1,68.2,volatile
120,2,64.0,volatile
120,3,48.1,volatile
120,4,42.1,volatile
120,5,43.6,volatile
120,6,44.3,volatile
120,7,41.2,volatile
120,8,67.4,volatile
120,9,69.3,volatile
120,10,50.0,volatile
120,11,53.5,volatile
120,12,52.9,volatile
120,13,68.7,volatile
120,14,62.1,volatile
121,1,74.6,plateau
121,2,67.0,plateau
121,3,72.0,plateau
121,4,75.2,plateau
121,5,76.2,plateau
121,6,76.5,plateau
121,7,77.4,plateau
121,8,77.3,plateau
121,9,72.7,plateau
121,10,77.3,plateau
122,1,65.9,improving
122,2,73.0,improving
122,3,81.6,improving
122,4,76.0,improving
122,5,75.4,improving
122,6,74.5,improving
122,7,74.1,improving
122,8,83.7,improving
123,1,53.0,declining
123,2,48.2,declining
123,3,55.3,declining
123,4,50.5,declining
123,5,45.7,declining
123,6,54.1,declining
123,7,47.6,declining
123,8,49.8,declining
123,9,42.4,declining
123,10,43.3,declining
123,11,46.0,declining
123,12,37.7,declining
123,13,41.9,declining
123,14,39.5,declining
124,1,44.3,plateau
124,2,52.8,plateau
124,3,45.2,plateau
124,4,51.4,plateau
124,5,40.4,plateau
124,6,48.5,plateau
124,7,43.7,plateau
124,8,43.3,plateau
124,9,47.7,plateau
124,10,57.3,plateau
124,11,47.2,plateau
124,12,51.6,plateau
124,13,44.1,plateau
124,14,45.3,plateau
124,15,38.8,plateau
124,16,53.6,plateau
124,17,54.8,plateau
124,18,48.9,plateau
124,19,45.6,plateau
125,1,61.3,plateau
125,2,70.0,plateau
125,3,76.0,plateau
125,4,77.8,plateau
125,5,66.6,plateau
125,6,78.6,plateau
125,7,70.3,plateau
125,8,67.7,plateau
125,9,78.7,plateau
125,10,72.1,plateau
125,11,76.4,plateau
125,12,79.1,plateau
125,13,76.9,plateau
125,14,73.5,plateau
125,15,67.4,plateau
125,16,72.7,plateau
126,1,68.6,declining
126,2,63.1,declining
126,3,61.0,declining
126,4,63.5,declining
126,5,60.0,declining
126,6,59.0,declining
126,7,62.0,declining
126,8,60.8,declining
126,9,57.4,declining
126,10,52.6,declining
126,11,57.0,declining
126,12,57.7,declining
126,13,53.1,declining
126,14,56.8,declining
126,15,50.5,declining
127,1,53.5,improving
127,2,68.3,improving
127,3,69.0,improving
127,4,65.3,improving
127,5,73.2,improving
127,6,70.2,improving
127,7,73.9,improving
127,8,72.0,improving
127,9,74.7,improving
127,10,77.7,improving
127,11,81.1,improving
128,1,61.8,declining
128,2,60.7,declining
128,3,54.8,declining
128,4,58.4,declining
128,5,57.8,declining
128,6,46.4,declining
128,7,57.9,declining
128,8,51.0,declining
128,9,54.0,declining
128,10,54.2,declining
128,11,53.3,declining
128,12,47.4,declining
128,13,43.4,declining
128,14,40.1,declining
128,15,35.8,declining
128,16,52.1,declining
128,17,47.4,declining
129,1,51.6,plateau
129,2,50.0,plateau
129,3,59.9,plateau
129,4,57.3,plateau
129,5,65.0,plateau
129,6,54.4,plateau
129,7,63.8,plateau
129,8,65.9,plateau
129,9,66.4,plateau
130,1,47.0,declining
130,2,40.0,declining
130,3,36.3,declining
130,4,37.7,declining
130,5,38.0,declining
130,6,40.9,declining
130,7,31.3,declining
130,8,35.5,declining
130,9,29.3,declining
130,10,34.3,declining
130,11,36.7,declining
130,12,23.7,declining
131,1,75.7,volatile
131,2,60.7,volatile
131,3,57.2,volatile
131,4,65.2,volatile
131,5,65.5,volatile
131,6,61.0,volatile
131,7,67.0,volatile
131,8,68.2,volatile
131,9,62.7,volatile
131,10,76.4,volatile
131,11,69.7,volatile
131,12,63.0,volatile
131,13,54.0,volatile
131,14,69.9,volatile
131,15,68.4,volatile
131,16,74.8,volatile
131,17,54.2,volatile
131,18,55.9,volatile
132,1,49.8,volatile
132,2,49.4,volatile
132,3,36.2,volatile
132,4,56.6,volatile
132,5,48.8,volatile
132,6,63.0,volatile
132,7,51.3,volatile
132,8,56.1,volatile
132,9,68.8,volatile
133,1,68.9,volatile
133,2,50.8,volatile
133,3,72.3,volatile
133,4,70.7,volatile
133,5,54.9,volatile
133,6,71.7,volatile
133,7,49.0,volatile
133,8,66.6,volatile
133,9,57.6,volatile
133,10,55.8,volatile
133,11,67.3,volatile
133,12,74.8,volatile
133,13,57.3,volatile
133,14,51.5,volatile
133,15,55.9,volatile
134,1,62.8,improving
134,2,65.8,improving
134,3,67.9,improving
134,4,65.8,improving
134,5,67.3,improving
134,6,69.9,improving
134,7,72.1,improving
134,8,71.8,improving
135,1,59.8,improving
135,2,60.1,improving
135,3,68.1,improving
135,4,66.0,improving
135,5,72.1,improving
135,6,75.2,improving
135,7,65.5,improving
135,8,74.7,improving
135,9,75.4,improving
135,10,78.3,improving
135,11,84.3,improving
135,12,74.8,improving
135,13,82.5,improving
135,14,81.6,improving
136,1,50.3,plateau
136,2,46.5,plateau
136,3,51.2,plateau
136,4,56.0,plateau
136,5,50.8,plateau
136,6,54.1,plateau
136,7,56.2,plateau
136,8,49.7,plateau
136,9,59.5,plateau
136,10,55.3,plateau
136,11,58.7,plateau
136,12,49.8,plateau
136,13,53.7,plateau
137,1,56.4,plateau
137,2,51.7,plateau
137,3,57.6,plateau
137,4,54.3,plateau
137,5,61.2,plateau
137,6,53.0,plateau
137,7,61.1,plateau
137,8,61.2,plateau
137,9,58.4,plateau
137,10,61.5,plateau
137,11,59.1,plateau
137,12,62.7,plateau
137,13,67.9,plateau
138,1,54.0,plateau
138,2,54.3,plateau
138,3,60.7,plateau
138,4,60.2,plateau
138,5,55.2,plateau
138,6,60.3,plateau
138,7,66.0,plateau
138,8,64.2,plateau
138,9,58.7,plateau
139,1,58.8,plateau
139,2,59.4,plateau
139,3,59.9,plateau
139,4,65.5,plateau
139,5,64.2,plateau
139,6,58.1,plateau
139,7,63.8,plateau
139,8,59.0,plateau
139,9,65.3,plateau
139,10,59.9,plateau
139,11,62.6,plateau
139,12,56.1,plateau
139,13,69.2,plateau
139,14,64.4,plateau
139,15,64.2,plateau
140,1,43.1,plateau
140,2,48.1,plateau
140,3,52.4,plateau
140,4,55.3,plateau
140,5,59.9,plateau
140,6,58.5,plateau
140,7,53.7,plateau
140,8,54.0,plateau
140,9,50.7,plateau
141,1,42.8,plateau
141,2,41.9,plateau
141,3,58.2,plateau
141,4,54.2,plateau
141,5,54.0,plateau
141,6,52.3,plateau
141,7,62.3,plateau
141,8,49.5,plateau
142,1,60.4,plateau
142,2,47.0,plateau
142,3,52.7,plateau
142,4,51.6,plateau
142,5,57.3,plateau
142,6,59.1,plateau
142,7,61.2,plateau
142,8,60.5,plateau
142,9,50.5,plateau
142,10,53.8,plateau
142,11,60.3,plateau
142,12,64.1,plateau
142,13,59.8,plateau
142,14,60.0,plateau
142,15,64.2,plateau
143,1,57.2,plateau
143,2,62.6,plateau
143,3,64.4,plateau
143,4,60.5,plateau
143,5,58.0,plateau
143,6,63.5,plateau
143,7,62.7,plateau
143,8,61.9,plateau
143,9,62.2,plateau
143,10,68.9,plateau
143,11,67.7,plateau
143,12,65.2,plateau
143,13,61.4,plateau
143,14,62.4,plateau
143,15,58.1,plateau
143,16,66.3,plateau
143,17,62.2,plateau
144,1,54.8,improving
144,2,54.4,improving
144,3,53.6,improving
144,4,54.1,improving
144,5,54.0,improving
144,6,63.6,improving
144,7,61.7,improving
144,8,67.3,improving
144,9,69.6,improving
144,10,67.2,improving
144,11,70.7,improving
144,12,66.9,improving
144,13,70.7,improving
144,14,82.6,improving
144,15,83.5,improving
144,16,78.3,improving
144,17,76.6,improving
144,18,74.0,improving
145,1,73.5,plateau
145,2,68.0,plateau
145,3,71.2,plateau
145,4,65.8,plateau
145,5,71.4,plateau
145,6,72.3,plateau
145,7,75.8,plateau
145,8,69.5,plateau
146,1,52.7,improving
146,2,66.7,improving
146,3,56.7,improving
146,4,61.2,improving
146,5,59.6,improving
146,6,63.1,improving
146,7,68.1,improving
146,8,67.4,improving
146,9,71.7,improving
146,10,69.6,improving
146,11,78.2,improving
146,12,76.9,improving
146,13,78.4,improving
146,14,69.7,improving
146,15,68.4,improving
147,1,52.4,improving
147,2,56.9,improving
147,3,57.6,improving
147,4,59.9,improving
147,5,57.6,improving
147,6,55.6,improving
147,7,62.8,improving
147,8,73.0,improving
147,9,75.9,improving
147,10,81.0,improving
148,1,59.2,improving
148,2,72.3,improving
148,3,60.3,improving
148,4,68.4,improving
148,5,71.5,improving
148,6,74.0,improving
148,7,73.9,improving
148,8,74.2,improving
148,9,68.8,improving
148,10,71.2,improving
148,11,86.1,improving
148,12,86.6,improving
148,13,71.5,improving
148,14,74.7,improving
148,15,87.0,improving
148,16,75.7,improving
148,17,78.9,improving
149,1,72.3,improving
149,2,74.3,improving
149,3,70.9,improving
149,4,80.3,improving
149,5,75.7,improving
149,6,72.0,improving
149,7,81.1,improving
149,8,80.4,improving
149,9,78.8,improving
149,10,89.2,improving
149,11,87.6,improving
149,12,86.6,improving
150,1,54.6,plateau
150,2,68.4,plateau
150,3,61.8,plateau
150,4,62.8,plateau
150,5,73.0,plateau
150,6,68.7,plateau
150,7,63.6,plateau
150,8,62.6,plateau
150,9,72.2,plateau
150,10,66.5,plateau
150,11,71.1,plateau
150,12,73.0,plateau
150,13,67.3,plateau
151,1,34.0,volatile
151,2,53.9,volatile
151,3,52.7,volatile
151,4,51.4,volatile
151,5,36.8,volatile
151,6,34.6,volatile
151,7,46.3,volatile
151,8,52.8,volatile
151,9,29.3,volatile
151,10,45.7,volatile
151,11,36.9,volatile
151,12,50.3,volatile
151,13,44.0,volatile
151,14,61.2,volatile
151,15,40.8,volatile
151,16,38.7,volatile
152,1,69.4,declining
152,2,66.4,declining
152,3,65.8,declining
152,4,69.7,declining
152,5,69.9,declining
152,6,70.2,declining
152,7,75.0,declining
152,8,61.5,declining
152,9,61.4,declining
152,10,54.4,declining
153,1,52.4,volatile
153,2,47.2,volatile
153,3,31.0,volatile
153,4,28.5,volatile
153,5,52.5,volatile
153,6,27.3,volatile
153,7,30.9,volatile
153,8,57.4,volatile
153,9,55.2,volatile
153,10,50.5,volatile
154,1,61.6,improving
154,2,58.6,improving
154,3,55.7,improving
154,4,72.1,improving
154,5,68.1,improving
154,6,70.2,improving
154,7,67.3,improving
154,8,65.0,improving
154,9,75.7,improving
154,10,70.5,improving
154,11,80.1,improving
154,12,84.2,improving
154,13,90.9,improving
154,14,81.3,improving
154,15,84.0,improving
154,16,96.8,improving
154,17,81.3,improving
154,18,92.2,improving
154,19,82.6,improving
155,1,56.1,plateau
155,2,61.1,plateau
155,3,60.9,plateau
155,4,71.7,plateau
155,5,61.9,plateau
155,6,64.1,plateau
155,7,69.2,plateau
155,8,70.0,plateau
155,9,67.8,plateau
155,10,69.6,plateau
155,11,66.1,plateau
156,1,42.5,improving
156,2,37.5,improving
156,3,39.9,improving
156,4,38.8,improving
156,5,41.2,improving
156,6,49.5,improving
156,7,56.5,improving
156,8,58.3,improving
156,9,61.0,improving
156,10,54.6,improving
156,11,55.2,improving
156,12,56.4,improving
156,13,60.3,improving
156,14,61.7,improving
156,15,62.1,improving
156,16,51.9,improving
156,17,81.1,improving
156,18,73.1,improving
156,19,67.4,improving
157,1,44.7,plateau
157,2,41.0,plateau
157,3,46.7,plateau
157,4,43.3,plateau
157,5,39.2,plateau
157,6,49.3,plateau
157,7,47.2,plateau
157,8,40.3,plateau
157,9,45.1,plateau
157,10,51.0,plateau
157,11,45.1,plateau
157,12,47.6,plateau
157,13,55.3,plateau
157,14,49.6,plateau
157,15,49.8,plateau
157,16,47.9,plateau
158,1,58.8,volatile
158,2,61.3,volatile
158,3,65.1,volatile
158,4,78.3,volatile
158,5,64.5,volatile
158,6,68.5,volatile
158,7,64.1,volatile
158,8,60.2,volatile
158,9,62.4,volatile
158,10,70.1,volatile
158,11,64.3,volatile
158,12,66.9,volatile
158,13,63.2,volatile
158,14,67.2,volatile
158,15,68.8,volatile
158,16,85.0,volatile
158,17,65.9,volatile
158,18,71.3,volatile
159,1,62.4,plateau
159,2,64.4,plateau
159,3,67.4,plateau
159,4,69.4,plateau
159,5,72.0,plateau
159,6,71.5,plateau
159,7,66.7,plateau
159,8,60.9,plateau
159,9,65.3,plateau
159,10,65.2,plateau
159,11,71.6,plateau
159,12,71.5,plateau
159,13,70.9,plateau
159,14,73.4,plateau
159,15,81.5,plateau
159,16,68.3,plateau
159,17,73.0,plateau
159,18,71.2,plateau
159,19,65.8,plateau
160,1,47.8,plateau
160,2,47.2,plateau
160,3,48.5,plateau
160,4,55.9,plateau
160,5,55.5,plateau
160,6,56.0,plateau
160,7,60.6,plateau
160,8,57.8,plateau
160,9,59.6,plateau
160,10,56.0,plateau
160,11,52.4,plateau
160,12,53.8,plateau
160,13,55.4,plateau
160,14,51.1,plateau
160,15,50.6,plateau
160,16,50.1,plateau
160,17,55.4,plateau
160,18,60.1,plateau
160,19,58.4,plateau
161,1,56.0,volatile
161,2,67.4,volatile
161,3,58.9,volatile
161,4,64.4,volatile
161,5,70.1,volatile
161,6,78.4,volatile
161,7,71.0,volatile
161,8,72.8,volatile
161,9,62.1,volatile
162,1,43.4,declining
162,2,48.2,declining
162,3,52.8,declining
162,4,45.8,declining
162,5,39.3,declining
162,6,47.1,declining
162,7,46.2,declining
162,8,40.5,declining
162,9,43.6,declining
162,10,35.6,declining
163,1,31.3,volatile
163,2,55.4,volatile
163,3,36.0,volatile
163,4,30.7,volatile
163,5,63.4,volatile
163,6,32.7,volatile
163,7,44.2,volatile
163,8,41.6,volatile
163,9,39.3,volatile
163,10,39.2,volatile
163,11,20.8,volatile
163,12,35.3,volatile
163,13,51.4,volatile
163,14,29.8,volatile
164,1,71.2,plateau
164,2,75.5,plateau
164,3,69.8,plateau
164,4,71.7,plateau
164,5,75.9,plateau
164,6,78.8,plateau
164,7,76.1,plateau
164,8,80.8,plateau
164,9,70.3,plateau
164,10,76.1,plateau
164,11,82.6,plateau
164,12,75.9,plateau
165,1,67.3,declining
165,2,63.7,declining
165,3,70.0,declining
165,4,60.7,declining
165,5,63.4,declining
165,6,59.4,declining
165,7,62.3,declining
165,8,56.2,declining
166,1,55.5,declining
166,2,63.4,declining
166,3,52.7,declining
166,4,56.8,declining
166,5,55.8,declining
166,6,55.8,declining
166,7,55.4,declining
166,8,55.8,declining
166,9,49.7,declining
166,10,41.8,declining
166,11,47.3,declining
167,1,46.7,plateau
167,2,50.0,plateau
167,3,52.4,plateau
167,4,56.6,plateau
167,5,53.6,plateau
167,6,55.4,plateau
167,7,56.3,plateau
167,8,62.7,plateau
167,9,57.7,plateau
167,10,57.6,plateau
168,1,36.4,declining
168,2,38.2,declining
168,3,35.1,declining
168,4,39.2,declining
168,5,39.0,declining
168,6,30.2,declining
168,7,32.3,declining
168,8,34.1,declining
169,1,49.8,improving
169,2,45.7,improving
169,3,58.1,improving
169,4,52.1,improving
169,5,50.9,improving
169,6,51.6,improving
169,7,60.0,improving
169,8,65.9,improving
169,9,64.2,improving
169,10,65.9,improving
169,11,75.2,improving
169,12,63.8,improving
169,13,72.4,improving
169,14,64.7,improving
169,15,70.9,improving
169,16,80.8,improving
169,17,70.7,improving
170,1,68.0,declining
170,2,60.5,declining
170,3,64.6,declining
170,4,60.8,declining
170,5,50.6,declining
170,6,60.1,declining
170,7,59.0,declining
170,8,55.8,declining
170,9,58.5,declining
170,10,52.6,declining
170,11,59.8,declining
170,12,48.5,declining
170,13,53.0,declining
170,14,48.0,declining
170,15,46.7,declining
170,16,51.5,declining
170,17,40.7,declining
170,18,44.9,declining
170,19,48.3,declining
171,1,55.3,improving
171,2,61.8,improving
171,3,57.7,improving
171,4,54.8,improving
171,5,62.1,improving
171,6,62.2,improving
171,7,69.5,improving
171,8,59.9,improving
171,9,65.4,improving
171,10,72.5,improving
171,11,85.6,improving
171,12,71.5,improving
172,1,55.5,declining
172,2,59.9,declining
172,3,63.1,declining
172,4,59.6,declining
172,5,49.0,declining
172,6,55.4,declining
172,7,59.3,declining
172,8,43.3,declining
172,9,52.7,declining
172,10,44.3,declining
172,11,51.0,declining
172,12,43.4,declining
