student_id,question_id,topic,is_correct
43,Q3137,Statistics,True
43,Q8018,Vocabulary,False
43,Q7739,Vocabulary,True
43,Q8108,Vocabulary,False
44,Q3729,Algebra,False
44,Q7826,Vocabulary,True
44,Q8638,Vocabulary,True
44,Q3375,Algebra,False
44,Q4355,Algebra,False
44,Q2201,Algebra,True
44,Q8537,Vocabulary,True
44,Q7916,Vocabulary,True
44,Q7140,Vocabulary,False
44,Q6149,Inorganic,True
44,Q4760,Algebra,False
44,Q3311,Algebra,False
44,Q5756,Algebra,False
44,Q8353,Vocabulary,True
44,Q3918,Algebra,False
44,Q5522,Algebra,True
44,Q3527,Algebra,False
45,Q7771,Vocabulary,False
45,Q3381,Algebra,False
45,Q5381,Algebra,False
45,Q5923,Electricity & Magnetism,False
45,Q2804,Algebra,False
45,Q5458,Statistics,False
45,Q2160,Algebra,False
45,Q5427,Statistics,False
45,Q8622,Vocabulary,True
45,Q8234,Vocabulary,True
45,Q5761,Statistics,False
45,Q3057,Algebra,True
45,Q5760,Geometry,True
45,Q4935,Algebra,False
45,Q7334,Vocabulary,True
45,Q2391,Statistics,False
45,Q4762,Algebra,False
45,Q5669,Geometry,True
45,Q8629,Vocabulary,False
46,Q2236,Algebra,False
46,Q4670,Algebra,False
46,Q3378,Statistics,True
46,Q3131,Algebra,True
46,Q7030,Grammar,False
46,Q8736,Vocabulary,True
46,Q6512,Reading Comprehension,True
46,Q6491,Reading Comprehension,False
46,Q7204,Vocabulary,True
46,Q8015,Vocabulary,True
46,Q4506,Statistics,True
46,Q2404,Algebra,False
46,Q6711,Reading Comprehension,True
46,Q8333,Vocabulary,False
46,Q6286,Inorganic,True
46,Q8386,Vocabulary,True
46,Q3432,Statistics,False
46,Q5364,Algebra,False
46,Q8797,Vocabulary,True
46,Q6934,Vocabulary,True
46,Q7017,Grammar,False
46,Q6465,Reading Comprehension,True
47,Q6923,Vocabulary,True
47,Q2985,Algebra,True
47,Q8080,Vocabulary,True
47,Q6890,Vocabulary,True
47,Q7828,Vocabulary,True
47,Q6864,Reading Comprehension,False
47,Q7642,Vocabulary,True
47,Q2582,Algebra,True
47,Q5973,Inorganic,False
47,Q6170,Mechanics,True
47,Q3846,Statistics,False
47,Q3673,Algebra,True
47,Q8637,Vocabulary,True
47,Q2406,Algebra,True
47,Q4764,Geometry,True
47,Q3523,Statistics,False
48,Q2812,Algebra,False
48,Q4662,Algebra,False
48,Q4927,Algebra,True
48,Q6405,Reading Comprehension,True
48,Q4412,Geometry,True
48,Q8120,Grammar,True
48,Q5841,Algebra,False
48,Q7453,Grammar,True
48,Q8649,Vocabulary,True
48,Q3922,Algebra,False
48,Q7609,Vocabulary,True
48,Q7204,Vocabulary,True
48,Q2278,Algebra,False
48,Q8196,Vocabulary,True
48,Q3163,Algebra,False
48,Q2667,Algebra,False
48,Q2001,Algebra,False
48,Q4103,Algebra,False
48,Q6777,Reading Comprehension,True
48,Q8683,Vocabulary,True
48,Q4959,Statistics,False
49,Q3844,Statistics,False
49,Q3812,Algebra,True
49,Q2483,Algebra,True
49,Q3735,Algebra,True
49,Q8078,Vocabulary,False
49,Q5827,Algebra,True
49,Q3931,Algebra,True
49,Q3471,Algebra,True
49,Q6127,Organic,False
49,Q4286,Algebra,True
49,Q8686,Vocabulary,False
49,Q6000,Mechanics,True
49,Q7083,Grammar,False
49,Q6305,Mechanics,False
49,Q5274,Algebra,True
49,Q3331,Statistics,False
49,Q7473,Vocabulary,True
49,Q7543,Vocabulary,True
49,Q4951,Statistics,True
49,Q8839,Writing,True
50,Q7466,Vocabulary,False
50,Q8242,Grammar,False
50,Q7555,Vocabulary,False
50,Q8251,Vocabulary,True
50,Q7197,Vocabulary,True
50,Q6112,Inorganic,False
50,Q6850,Reading Comprehension,True
50,Q7095,Vocabulary,True
50,Q8255,Vocabulary,True
50,Q8204,Vocabulary,True
50,Q7934,Vocabulary,True
50,Q4747,Statistics,False
50,Q4048,Statistics,True
50,Q5539,Algebra,False
50,Q4137,Statistics,False
50,Q6748,Reading Comprehension,False
50,Q6505,Reading Comprehension,True
50,Q3820,Algebra,False
50,Q6835,Reading Comprehension,True
50,Q6861,Reading Comprehension,False
50,Q4845,Algebra,False
50,Q4858,Statistics,True
51,Q3224,Algebra,False
51,Q8345,Vocabulary,False
51,Q6966,Vocabulary,False
51,Q7922,Vocabulary,False
51,Q5630,Algebra,False
51,Q4753,Algebra,False
51,Q4252,Algebra,False
51,Q7144,Vocabulary,False
51,Q2778,Algebra,False
51,Q5600,Statistics,False
51,Q3671,Algebra,False
51,Q4649,Trigonometry,True
51,Q2077,Algebra,False
51,Q4809,Algebra,False
51,Q3366,Algebra,True
51,Q5673,Algebra,False
51,Q8881,Geometry,True
51,Q3151,Statistics,False
51,Q3779,Algebra,False
51,Q7869,Vocabulary,False
51,Q4462,Algebra,True
52,Q8174,Grammar,False
52,Q3861,Statistics,False
52,Q7460,Vocabulary,True
52,Q7355,Vocabulary,True
52,Q3636,Algebra,True
52,Q2998,Algebra,True
52,Q6104,Inorganic,True
52,Q4079,Algebra,True
52,Q6360,Electricity & Magnetism,True
52,Q7991,Vocabulary,True
52,Q3805,Geometry,True
52,Q8586,Vocabulary,True
52,Q3837,Algebra,True
52,Q6679,Reading Comprehension,False
52,Q3707,Statistics,True
52,Q4870,Algebra,False
52,Q7135,Vocabulary,False
53,Q2039,Algebra,False
53,Q8409,Vocabulary,False
53,Q6242,Waves & Optics,False
53,Q8614,Vocabulary,False
53,Q3907,Algebra,False
53,Q7254,Vocabulary,False
53,Q5304,Algebra,False
53,Q4228,Algebra,False
53,Q8464,Vocabulary,False
53,Q4883,Algebra,False
53,Q4684,Algebra,False
53,Q3797,Algebra,False
53,Q6010,Inorganic,False
53,Q3298,Algebra,False
53,Q2413,Algebra,False
53,Q4745,Geometry,True
53,Q5182,Algebra,False
53,Q4967,Geometry,True
53,Q4450,Algebra,False
53,Q4393,Statistics,False
53,Q6783,Reading Comprehension,True
53,Q7423,Vocabulary,False
53,Q7235,Vocabulary,False
53,Q4330,Geometry,True
54,Q5645,Algebra,True
54,Q2130,Geometry,False
54,Q8911,Writing,False
54,Q4508,Trigonometry,False
54,Q3188,Algebra,False
54,Q7573,Vocabulary,False
54,Q3391,Algebra,False
54,Q8594,Vocabulary,False
54,Q3939,Algebra,False
54,Q5850,Algebra,True
54,Q4153,Geometry,False
54,Q3759,Geometry,True
54,Q7071,Vocabulary,False
54,Q8445,Vocabulary,False
54,Q3078,Algebra,True
54,Q6732,Reading Comprehension,True
54,Q4219,Statistics,True
54,Q7005,Vocabulary,False
54,Q7098,Grammar,True
54,Q7088,Grammar,False
54,Q7741,Vocabulary,False
54,Q2013,Geometry,True
54,Q8442,Vocabulary,False
55,Q3805,Geometry,False
55,Q2912,Algebra,False
55,Q3794,Algebra,False
55,Q6834,Reading Comprehension,True
55,Q3478,Algebra,False
55,Q4828,Algebra,False
55,Q6197,Mechanics,False
55,Q6099,Inorganic,True
55,Q2543,Algebra,False
55,Q7388,Vocabulary,True
55,Q5127,Algebra,False
55,Q8402,Vocabulary,True
55,Q5699,Statistics,True
55,Q6948,Vocabulary,True
55,Q8240,Vocabulary,True
55,Q4241,Algebra,False
55,Q7600,Vocabulary,True
55,Q3130,Statistics,True
55,Q8721,Vocabulary,True
55,Q4466,Statistics,True
55,Q4917,Algebra,False
56,Q4688,Algebra,True
56,Q7540,Vocabulary,False
56,Q8639,Vocabulary,False
56,Q3047,Algebra,False
56,Q7879,Vocabulary,False
56,Q6949,Vocabulary,False
56,Q4149,Algebra,False
56,Q8060,Vocabulary,False
56,Q8583,Vocabulary,False
56,Q4549,Statistics,False
56,Q6494,Reading Comprehension,False
56,Q2328,Geometry,True
56,Q7412,Vocabulary,False
56,Q7046,Vocabulary,False
56,Q5506,Algebra,True
56,Q7762,Grammar,True
56,Q5761,Statistics,False
56,Q4135,Algebra,True
56,Q5965,Electricity & Magnetism,True
56,Q6923,Vocabulary,False
56,Q5135,Algebra,False
56,Q8761,Vocabulary,False
56,Q2626,Algebra,True
56,Q2258,Statistics,False
57,Q6031,Waves & Optics,False
57,Q6695,Reading Comprehension,False
57,Q3568,Algebra,False
57,Q5982,Inorganic,True
57,Q8531,Vocabulary,False
57,Q4905,Algebra,False
57,Q8918,Electricity & Magnetism,True
57,Q2445,Algebra,True
57,Q3490,Algebra,True
57,Q4799,Algebra,True
57,Q6384,Reading Comprehension,False
57,Q6897,Vocabulary,False
57,Q6378,Reading Comprehension,False
57,Q6787,Reading Comprehension,False
57,Q4104,Algebra,True
57,Q7900,Vocabulary,False
57,Q6833,Reading Comprehension,False
57,Q8587,Vocabulary,False
57,Q5202,Algebra,True
57,Q5243,Algebra,True
57,Q3486,Algebra,True
57,Q8571,Vocabulary,False
57,Q7697,Vocabulary,True
58,Q5259,Geometry,False
58,Q8006,Vocabulary,False
58,Q8092,Vocabulary,False
58,Q2311,Statistics,True
58,Q4178,Algebra,True
58,Q5837,Algebra,True
58,Q4015,Statistics,True
58,Q3694,Statistics,True
58,Q8355,Vocabulary,False
58,Q5968,Inorganic,True
58,Q3464,Algebra,False
58,Q7833,Vocabulary,False
58,Q6781,Reading Comprehension,False
58,Q5458,Statistics,True
58,Q2905,Algebra,True
58,Q3399,Algebra,True
58,Q2858,Algebra,False
58,Q2410,Statistics,True
58,Q3488,Algebra,False
58,Q7989,Grammar,False
58,Q5018,Algebra,True
58,Q3641,Algebra,False
58,Q6034,Inorganic,True
58,Q5763,Algebra,False
58,Q8919,Electricity & Magnetism,True
58,Q7163,Vocabulary,False
58,Q8370,Vocabulary,False
58,Q6014,Electricity & Magnetism,True
58,Q5141,Algebra,True
59,Q7086,Vocabulary,True
59,Q8279,Grammar,True
59,Q7019,Vocabulary,True
59,Q4038,Algebra,True
59,Q8671,Vocabulary,True
59,Q5844,Algebra,False
59,Q7901,Vocabulary,True
59,Q6654,Reading Comprehension,False
59,Q5882,Algebra,True
59,Q5437,Algebra,True
59,Q3208,Algebra,True
59,Q2190,Algebra,True
59,Q5371,Statistics,False
59,Q4562,Algebra,True
59,Q3979,Statistics,False
59,Q3305,Algebra,False
59,Q8885,Trigonometry,False
59,Q2735,Algebra,False
59,Q5250,Algebra,True
59,Q6364,Inorganic,False
59,Q8091,Vocabulary,False
60,Q8869,Vocabulary,True
60,Q3174,Geometry,True
60,Q6816,Reading Comprehension,False
60,Q2030,Algebra,True
60,Q3080,Algebra,False
60,Q7709,Vocabulary,True
60,Q4068,Algebra,True
60,Q5288,Algebra,True
60,Q2536,Algebra,False
60,Q7216,Vocabulary,False
60,Q8817,Vocabulary,True
60,Q2374,Statistics,False
60,Q2491,Algebra,False
60,Q5006,Trigonometry,True
60,Q6847,Reading Comprehension,True
60,Q3926,Algebra,True
60,Q5512,Algebra,True
60,Q4041,Algebra,True
60,Q4859,Algebra,False
60,Q5814,Algebra,True
60,Q5296,Algebra,True
60,Q5813,Algebra,True
60,Q4163,Algebra,True
60,Q4157,Algebra,True
61,Q7645,Vocabulary,True
61,Q2906,Algebra,False
61,Q6641,Reading Comprehension,False
61,Q5134,Algebra,False
61,Q7134,Vocabulary,True
61,Q5752,Algebra,False
61,Q3862,Algebra,False
61,Q6956,Vocabulary,True
61,Q2591,Algebra,False
61,Q7750,Vocabulary,True
61,Q6313,Mechanics,True
61,Q8709,Vocabulary,True
61,Q6691,Reading Comprehension,True
61,Q8371,Vocabulary,True
61,Q5862,Algebra,True
61,Q2198,Algebra,False
61,Q5896,Statistics,True
62,Q4780,Algebra,True
62,Q3678,Algebra,False
62,Q6863,Reading Comprehension,True
62,Q7664,Vocabulary,False
62,Q4972,Algebra,False
62,Q8396,Vocabulary,True
62,Q4270,Statistics,True
62,Q6078,Waves & Optics,False
62,Q2848,Algebra,False
62,Q2579,Statistics,True
62,Q3636,Algebra,True
62,Q7339,Vocabulary,True
62,Q4732,Algebra,False
62,Q2377,Algebra,False
62,Q4254,Algebra,False
62,Q8117,Writing,True
62,Q8629,Vocabulary,False
62,Q2078,Statistics,False
62,Q8197,Vocabulary,False
62,Q2423,Algebra,False
62,Q4859,Algebra,True
63,Q7318,Vocabulary,False
63,Q8932,Organic,False
63,Q6764,Reading Comprehension,True
63,Q6414,Reading Comprehension,True
63,Q3652,Algebra,False
63,Q3152,Geometry,False
63,Q4018,Algebra,False
63,Q3909,Algebra,False
63,Q5255,Statistics,False
63,Q6050,Inorganic,True
63,Q6444,Reading Comprehension,True
63,Q7046,Vocabulary,False
63,Q7116,Grammar,True
63,Q7303,Vocabulary,False
63,Q2956,Statistics,False
63,Q3528,Statistics,False
63,Q2791,Algebra,False
63,Q2103,Geometry,False
63,Q5018,Algebra,False
63,Q5661,Algebra,False
63,Q3861,Statistics,False
64,Q5625,Algebra,False
64,Q4044,Algebra,False
64,Q3861,Statistics,False
64,Q8417,Vocabulary,True
64,Q5194,Algebra,False
64,Q7353,Vocabulary,False
64,Q4715,Algebra,False
64,Q5378,Algebra,False
64,Q2708,Algebra,False
64,Q5565,Statistics,False
64,Q3105,Algebra,False
64,Q6772,Reading Comprehension,True
64,Q3325,Algebra,False
64,Q2316,Algebra,False
64,Q8619,Vocabulary,False
64,Q6288,Waves & Optics,True
64,Q5360,Geometry,True
64,Q4529,Algebra,False
64,Q2664,Geometry,True
64,Q8350,Vocabulary,False
64,Q7299,Vocabulary,False
64,Q2061,Algebra,False
64,Q3687,Algebra,False
65,Q6948,Vocabulary,True
65,Q7955,Vocabulary,True
65,Q3515,Algebra,False
65,Q4213,Statistics,False
65,Q3750,Statistics,False
65,Q4314,Statistics,True
65,Q5589,Algebra,False
65,Q2465,Geometry,True
65,Q3356,Algebra,True
65,Q3202,Algebra,True
65,Q7878,Vocabulary,True
65,Q5184,Algebra,False
65,Q5618,Algebra,False
65,Q5298,Statistics,True
65,Q4887,Statistics,False
65,Q6474,Reading Comprehension,False
65,Q5341,Algebra,True
66,Q2423,Algebra,True
66,Q4072,Algebra,False
66,Q3342,Algebra,False
66,Q7041,Vocabulary,True
66,Q4242,Statistics,True
66,Q4397,Algebra,False
66,Q8377,Vocabulary,True
66,Q2029,Algebra,False
66,Q3719,Algebra,False
66,Q7846,Vocabulary,False
66,Q6081,Waves & Optics,True
66,Q2884,Statistics,True
66,Q8372,Vocabulary,False
66,Q3078,Algebra,False
66,Q5732,Trigonometry,True
66,Q3349,Statistics,True
66,Q4437,Algebra,False
66,Q6278,Waves & Optics,True
67,Q5917,Inorganic,False
67,Q2704,Algebra,True
67,Q5180,Algebra,True
67,Q8427,Vocabulary,False
67,Q2023,Algebra,False
67,Q2610,Geometry,True
67,Q4998,Algebra,True
67,Q2525,Statistics,False
67,Q5101,Algebra,True
67,Q3628,Geometry,True
67,Q3997,Algebra,True
67,Q6160,Electricity & Magnetism,False
67,Q2491,Algebra,False
67,Q5048,Algebra,False
67,Q4953,Algebra,True
67,Q5649,Geometry,True
67,Q2174,Algebra,True
67,Q4104,Algebra,True
67,Q2599,Algebra,False
67,Q4465,Geometry,True
67,Q7054,Vocabulary,True
67,Q6927,Vocabulary,True
67,Q7028,Vocabulary,True
67,Q6540,Reading Comprehension,True
67,Q7143,Vocabulary,False
68,Q8327,Vocabulary,False
68,Q5803,Algebra,False
68,Q6410,Reading Comprehension,True
68,Q3205,Statistics,False
68,Q3163,Algebra,False
68,Q8738,Vocabulary,False
68,Q7749,Vocabulary,False
68,Q2989,Algebra,True
68,Q3791,Algebra,True
68,Q3207,Algebra,False
68,Q2450,Algebra,True
68,Q8503,Vocabulary,False
68,Q5981,Inorganic,True
68,Q4385,Trigonometry,False
68,Q2624,Algebra,False
68,Q2962,Algebra,True
68,Q5243,Algebra,False
68,Q7436,Writing,True
68,Q8610,Writing,True
68,Q5078,Algebra,True
68,Q8655,Vocabulary,False
68,Q6378,Reading Comprehension,True
68,Q6434,Reading Comprehension,True
68,Q2102,Statistics,True
69,Q3646,Algebra,True
69,Q2996,Statistics,False
69,Q8530,Vocabulary,True
69,Q8221,Vocabulary,True
69,Q7737,Vocabulary,True
69,Q5701,Algebra,True
69,Q5154,Algebra,True
69,Q6997,Vocabulary,True
69,Q3955,Algebra,True
69,Q3727,Statistics,True
69,Q3654,Algebra,True
69,Q3991,Statistics,False
69,Q3055,Algebra,True
69,Q4721,Algebra,False
69,Q2740,Algebra,True
69,Q6072,Organic,False
69,Q6976,Vocabulary,True
69,Q7991,Vocabulary,True
69,Q8315,Vocabulary,True
69,Q3490,Algebra,True
69,Q4885,Algebra,True
69,Q3844,Statistics,False
69,Q7432,Vocabulary,True
69,Q3286,Algebra,True
69,Q6764,Reading Comprehension,True
69,Q8867,Vocabulary,True
69,Q6390,Reading Comprehension,False
69,Q5812,Statistics,False
69,Q2890,Algebra,True
70,Q5877,Algebra,True
70,Q4268,Algebra,False
70,Q6516,Reading Comprehension,False
70,Q3893,Algebra,True
70,Q5923,Electricity & Magnetism,False
70,Q8271,Vocabulary,False
70,Q3759,Geometry,True
70,Q3969,Algebra,True
70,Q7578,Vocabulary,False
70,Q5269,Algebra,True
70,Q7446,Vocabulary,False
70,Q3184,Algebra,True
70,Q5970,Electricity & Magnetism,False
70,Q6154,Inorganic,True
70,Q2425,Algebra,True
70,Q8610,Writing,False
70,Q8451,Vocabulary,False
70,Q6425,Reading Comprehension,True
70,Q7306,Vocabulary,True
70,Q4877,Algebra,True
70,Q5438,Algebra,True
70,Q8795,Vocabulary,False
70,Q2525,Statistics,False
70,Q7480,Writing,True
70,Q4880,Algebra,True
71,Q7021,Vocabulary,False
71,Q5751,Statistics,True
71,Q2524,Statistics,True
71,Q5105,Statistics,True
71,Q2776,Statistics,False
71,Q6755,Reading Comprehension,True
71,Q3417,Algebra,True
71,Q6555,Reading Comprehension,True
71,Q7020,Vocabulary,False
71,Q4134,Algebra,True
71,Q6129,Inorganic,False
71,Q7138,Grammar,True
71,Q5028,Algebra,False
71,Q8012,Vocabulary,False
71,Q4708,Geometry,True
71,Q3007,Algebra,True
71,Q3107,Statistics,True
71,Q4775,Algebra,True
71,Q3940,Algebra,True
71,Q2752,Statistics,True
71,Q3656,Algebra,True
71,Q7072,Vocabulary,False
71,Q4110,Algebra,True
71,Q8108,Vocabulary,False
72,Q3535,Algebra,True
72,Q3032,Algebra,False
72,Q4568,Statistics,False
72,Q3158,Algebra,True
72,Q5020,Algebra,False
72,Q3237,Algebra,True
72,Q4492,Algebra,False
72,Q4737,Algebra,True
72,Q6149,Inorganic,False
72,Q7592,Vocabulary,False
72,Q4252,Algebra,True
72,Q2296,Statistics,True
72,Q3853,Statistics,True
72,Q8044,Vocabulary,False
72,Q8637,Vocabulary,False
72,Q2663,Algebra,False
72,Q7244,Vocabulary,False
72,Q4209,Algebra,True
72,Q7621,Vocabulary,False
72,Q3103,Geometry,True
72,Q7572,Vocabulary,False
72,Q6358,Inorganic,True
73,Q7708,Vocabulary,False
73,Q8163,Vocabulary,False
73,Q3361,Algebra,False
73,Q4845,Algebra,True
73,Q2950,Algebra,False
73,Q8479,Vocabulary,False
73,Q4555,Algebra,False
73,Q2183,Statistics,False
73,Q2006,Algebra,False
73,Q8216,Vocabulary,False
73,Q7548,Vocabulary,False
73,Q2002,Algebra,False
73,Q4343,Algebra,False
73,Q6205,Inorganic,False
73,Q3640,Algebra,False
73,Q3489,Algebra,False
73,Q5387,Algebra,True
74,Q4970,Statistics,False
74,Q7218,Vocabulary,True
74,Q2100,Statistics,False
74,Q4783,Statistics,True
74,Q3243,Statistics,False
74,Q7036,Grammar,True
74,Q3961,Geometry,False
74,Q2209,Algebra,True
74,Q7636,Grammar,True
74,Q8232,Vocabulary,False
74,Q5662,Algebra,False
74,Q2747,Statistics,True
74,Q6539,Reading Comprehension,True
74,Q8408,Vocabulary,False
74,Q2891,Statistics,False
74,Q5587,Algebra,False
74,Q4263,Algebra,True
74,Q7009,Vocabulary,False
74,Q5754,Algebra,False
74,Q6301,Inorganic,False
75,Q7415,Vocabulary,True
75,Q4037,Statistics,True
75,Q5527,Algebra,False
75,Q5168,Algebra,True
75,Q8938,Physical Chemistry,True
75,Q2783,Algebra,True
75,Q2448,Algebra,True
75,Q8023,Vocabulary,True
75,Q4469,Algebra,True
75,Q8446,Vocabulary,True
75,Q7998,Vocabulary,False
75,Q7313,Vocabulary,True
75,Q3115,Algebra,True
75,Q3591,Algebra,True
75,Q6696,Reading Comprehension,True
75,Q6695,Reading Comprehension,True
75,Q7434,Vocabulary,True
75,Q6342,Inorganic,True
75,Q4944,Algebra,False
75,Q7967,Grammar,False
75,Q2123,Algebra,False
75,Q4934,Statistics,True
75,Q5850,Algebra,True
75,Q2144,Algebra,True
75,Q7910,Grammar,False
75,Q7560,Vocabulary,True
75,Q2700,Statistics,False
75,Q7927,Vocabulary,True
76,Q5258,Algebra,False
76,Q7478,Grammar,True
76,Q8118,Vocabulary,False
76,Q2676,Algebra,False
76,Q5749,Trigonometry,True
76,Q8050,Vocabulary,False
76,Q4465,Geometry,False
76,Q5454,Algebra,False
76,Q8018,Vocabulary,False
76,Q3889,Algebra,True
76,Q7343,Vocabulary,False
76,Q6913,Vocabulary,False
76,Q2754,Statistics,True
76,Q4567,Geometry,False
76,Q3336,Statistics,True
76,Q4119,Geometry,False
76,Q2288,Algebra,False
76,Q4162,Statistics,True
76,Q7191,Vocabulary,False
76,Q8588,Grammar,True
76,Q6287,Electricity & Magnetism,False
76,Q8788,Vocabulary,False
76,Q4599,Algebra,True
76,Q6323,Inorganic,False
76,Q8157,Vocabulary,False
76,Q4379,Statistics,False
76,Q2487,Algebra,True
77,Q8289,Vocabulary,True
77,Q6197,Mechanics,True
77,Q2996,Statistics,True
77,Q7831,Vocabulary,True
77,Q2708,Algebra,True
77,Q6939,Vocabulary,False
77,Q2637,Algebra,False
77,Q4395,Algebra,True
77,Q5329,Algebra,True
77,Q8421,Vocabulary,False
77,Q8785,Vocabulary,False
77,Q2965,Algebra,True
77,Q2182,Algebra,True
77,Q5635,Algebra,False
77,Q2259,Algebra,False
77,Q4113,Algebra,True
77,Q8105,Vocabulary,False
77,Q4457,Statistics,True
77,Q8534,Grammar,False
77,Q7558,Vocabulary,True
78,Q3713,Algebra,True
78,Q7855,Vocabulary,False
78,Q8417,Vocabulary,False
78,Q3883,Algebra,True
78,Q7803,Vocabulary,False
78,Q7484,Vocabulary,False
78,Q6800,Reading Comprehension,False
78,Q8237,Vocabulary,False
78,Q7854,Vocabulary,False
78,Q2130,Geometry,True
78,Q5491,Statistics,False
78,Q8233,Vocabulary,False
78,Q5300,Statistics,False
78,Q4060,Algebra,True
78,Q2751,Algebra,True
78,Q6792,Reading Comprehension,False
78,Q2993,Algebra,True
78,Q4803,Algebra,True
78,Q5692,Geometry,True
79,Q7734,Grammar,True
79,Q3749,Algebra,True
79,Q8585,Vocabulary,False
79,Q6060,Modern Physics,False
79,Q2961,Algebra,True
79,Q2189,Algebra,False
79,Q7500,Vocabulary,False
79,Q6716,Reading Comprehension,True
79,Q7672,Vocabulary,True
79,Q3220,Geometry,True
79,Q6475,Reading Comprehension,True
79,Q6367,Mechanics,False
79,Q6871,Reading Comprehension,True
79,Q5940,Inorganic,True
79,Q6044,Mechanics,False
79,Q8646,Vocabulary,False
79,Q2728,Algebra,False
79,Q7200,Vocabulary,False
79,Q2765,Algebra,True
79,Q6723,Reading Comprehension,True
79,Q5270,Algebra,True
79,Q2112,Algebra,False
80,Q4206,Statistics,True
80,Q3222,Algebra,False
80,Q5320,Statistics,True
80,Q5434,Algebra,False
80,Q5374,Algebra,False
80,Q8595,Vocabulary,True
80,Q3848,Geometry,False
80,Q3468,Statistics,False
80,Q8321,Vocabulary,True
80,Q7012,Vocabulary,True
80,Q5052,Algebra,False
80,Q8337,Vocabulary,True
80,Q4296,Algebra,False
80,Q5437,Algebra,False
80,Q3910,Algebra,False
80,Q4463,Geometry,True
80,Q7112,Vocabulary,True
80,Q8613,Vocabulary,True
80,Q7633,Vocabulary,True
80,Q4450,Algebra,True
80,Q3427,Statistics,True
80,Q3134,Algebra,False
80,Q3635,Algebra,False
81,Q6385,Reading Comprehension,False
81,Q2157,Algebra,False
81,Q3802,Algebra,True
81,Q2759,Algebra,False
81,Q2145,Algebra,True
81,Q5462,Algebra,True
81,Q2422,Algebra,True
81,Q6169,Physical Chemistry,False
81,Q7893,Grammar,True
81,Q5262,Algebra,False
81,Q3148,Algebra,False
81,Q8874,Algebra,True
81,Q3674,Algebra,False
81,Q2257,Statistics,False
81,Q3757,Algebra,True
81,Q4574,Algebra,True
81,Q5448,Algebra,False
81,Q3223,Algebra,False
81,Q7218,Vocabulary,True
81,Q7032,Vocabulary,True
81,Q4824,Algebra,True
81,Q8553,Vocabulary,True
81,Q6653,Reading Comprehension,False
81,Q5266,Algebra,True
81,Q8297,Vocabulary,True
81,Q5458,Statistics,False
81,Q8235,Vocabulary,True
81,Q8691,Vocabulary,True
82,Q2498,Algebra,True
82,Q4834,Statistics,False
82,Q8336,Vocabulary,False
82,Q2260,Algebra,True
82,Q2064,Algebra,True
82,Q4769,Algebra,True
82,Q2483,Algebra,True
82,Q6553,Reading Comprehension,True
82,Q7516,Grammar,False
82,Q5515,Algebra,True
82,Q5865,Algebra,True
82,Q2355,Algebra,True
82,Q4182,Statistics,False
82,Q8168,Vocabulary,False
82,Q5777,Algebra,True
82,Q2964,Statistics,True
82,Q7074,Vocabulary,False
82,Q2133,Algebra,True
82,Q3060,Statistics,False
82,Q2848,Algebra,True
83,Q3413,Algebra,False
83,Q6521,Reading Comprehension,False
83,Q6212,Mechanics,True
83,Q6717,Reading Comprehension,True
83,Q4849,Algebra,False
83,Q3497,Algebra,True
83,Q7696,Vocabulary,True
83,Q8379,Vocabulary,False
83,Q2686,Algebra,False
